index,avalanche_problem_1_cause_id,avalanche_problem_1_destructive_size_ext_id,avalanche_problem_1_distribution_id,avalanche_problem_1_exposed_height_1,avalanche_problem_1_exposed_height_2,avalanche_problem_1_ext_id,avalanche_problem_1_probability_id,avalanche_problem_1_problem_id,avalanche_problem_1_problem_type_id,avalanche_problem_1_trigger_simple_id,avalanche_problem_1_type_id,avalanche_problem_2_cause_id,avalanche_problem_2_destructive_size_ext_id,avalanche_problem_2_distribution_id,avalanche_problem_2_exposed_height_1,avalanche_problem_2_exposed_height_2,avalanche_problem_2_ext_id,avalanche_problem_2_probability_id,avalanche_problem_2_problem_id,avalanche_problem_2_problem_type_id,avalanche_problem_2_trigger_simple_id,avalanche_problem_2_type_id,avalanche_problem_3_cause_id,avalanche_problem_3_destructive_size_ext_id,avalanche_problem_3_distribution_id,avalanche_problem_3_exposed_height_1,avalanche_problem_3_exposed_height_2,avalanche_problem_3_ext_id,avalanche_problem_3_probability_id,avalanche_problem_3_problem_id,avalanche_problem_3_problem_type_id,avalanche_problem_3_trigger_simple_id,avalanche_problem_3_type_id,danger_level,date_valid,mountain_weather_freezing_level,mountain_weather_precip_most_exposed,mountain_weather_precip_region,mountain_weather_temperature_elevation,mountain_weather_temperature_max,mountain_weather_temperature_min,region_id,region_type_id,mountain_weather_wind_speed_num,mountain_weather_wind_direction_num,avalanche_problem_1_problem_type_id_class,avalanche_problem_1_sensitivity_id_class,avalanche_problem_1_trigger_simple_id_class,avalanche_problem_2_problem_type_id_class,avalanche_problem_2_sensitivity_id_class,avalanche_problem_2_trigger_simple_id_class,avalanche_problem_3_problem_type_id_class,avalanche_problem_3_sensitivity_id_class,avalanche_problem_3_trigger_simple_id_class,region_group_id,danger_level_prevday,danger_level_name_prevday,mountain_weather_precip_region_prev1day,mountain_weather_precip_most_exposed_prev1day,mountain_weather_precip_region_prev3daysum,aval_problem_1_combined,emergency_warning_Ikke gitt,emergency_warning_Naturlig utløste skred,author_Andreas@nve,author_Espen Granan,author_EspenN,author_Halvor@NVE,author_HåvardT@met,author_Ida@met,author_Ingrid@NVE,author_John Smits,author_JonasD@ObsKorps,author_Jørgen@obskorps,author_Karsten@NVE,author_MSA@nortind,author_Ragnar@NVE,author_Ronny@NVE,author_Silje@svv,author_Tommy@NVE,author_ToreV@met,author_anitaaw@met,author_emma@nve,author_haso@nve.no,author_hrb@nve.no,author_jan arild@obskorps,author_jegu@NVE,author_jostein@nve,author_knutinge@svv,author_martin@svv,author_ragnhildn@met,author_rue@nve,author_siri@met,author_torehum@svv,author_torolav@obskorps,mountain_weather_wind_direction_E,mountain_weather_wind_direction_N,mountain_weather_wind_direction_NE,mountain_weather_wind_direction_NW,mountain_weather_wind_direction_None,mountain_weather_wind_direction_S,mountain_weather_wind_direction_SE,mountain_weather_wind_direction_SW,mountain_weather_wind_direction_W,danger_level_prev1day,danger_level_name_prev1day,danger_level_prev2day,danger_level_name_prev2day,danger_level_prev3day,danger_level_name_prev3day
3407,24,2,3,400,400,15,3,1,5,22,20,19,3,1,1000,600,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2400.0,3.0,0.0,1100.0,8.0,2.0,3012,10,5,5,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,2.0,0.0,2352,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3408,24,2,3,400,400,15,3,1,5,22,20,19,3,1,1000,600,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2400.0,8.0,2.0,1100.0,6.0,1.0,3013,10,5,5,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,3.0,0.0,2352,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3409,20,2,1,0,0,25,3,1,50,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2500.0,5.0,0.0,700.0,10.0,3.0,3014,10,5,5,3,5,3,0,0,0,0,0,0,3,2.0,2 Moderat,2.0,8.0,2.0,3152,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3410,22,3,1,1000,0,25,3,1,45,22,10,20,3,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,8.0,0.0,1400.0,6.0,1.0,3015,10,4,4,4,5,3,3,5,3,0,0,0,3,1.0,1 Liten,0.0,5.0,2.0,4153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1 Liten,2.0,2 Moderat,2.0,2 Moderat
3411,22,3,1,1000,0,25,3,1,45,22,10,20,3,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,8.0,0.0,1400.0,6.0,1.0,3016,10,5,4,4,5,3,3,5,3,0,0,0,3,2.0,2 Moderat,0.0,8.0,2.0,4153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2 Moderat,1.0,1 Liten,2.0,2 Moderat
3412,22,3,1,1000,0,25,3,1,45,22,10,20,3,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,8.0,0.0,1100.0,7.0,2.0,3017,10,5,4,4,5,3,3,5,3,0,0,0,3,2.0,2 Moderat,0.0,8.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2 Moderat,2.0,2 Moderat,1.0,1 Liten
3413,24,2,2,1100,600,15,3,1,5,21,20,20,2,1,1700,600,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,2.0,0.0,1400.0,10.0,2.0,3022,10,4,5,2,3,2,3,5,3,0,0,0,5,2.0,2 Moderat,0.0,8.0,0.0,2232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3414,24,2,2,1300,600,15,3,1,5,21,20,20,2,1,1700,600,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,0.0,0.0,1400.0,8.0,0.0,3023,10,4,5,2,3,2,3,5,3,0,0,0,5,2.0,2 Moderat,0.0,2.0,0.0,2232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3415,24,2,2,1300,600,15,3,1,5,21,20,20,2,1,1700,600,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2400.0,0.0,0.0,1400.0,11.0,-1.0,3024,10,4,5,2,3,2,3,5,3,0,0,0,5,2.0,2 Moderat,0.0,0.0,0.0,2232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3416,20,2,1,1700,0,25,3,1,50,22,10,24,1,1,1000,0,15,3,2,5,21,20,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2400.0,0.0,0.0,1400.0,11.0,0.0,3027,10,4,5,3,5,3,2,3,2,0,0,0,7,2.0,2 Moderat,0.0,0.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3417,24,2,2,1100,1100,15,3,1,5,22,20,22,2,1,1300,0,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-12,2500.0,4.0,0.0,1800.0,6.0,0.0,3028,10,4,5,2,5,3,4,5,3,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,2.0,2 Moderat,2.0,2 Moderat
3418,20,2,1,2100,700,25,3,1,50,22,10,24,1,1,2100,700,15,3,2,5,21,20,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2400.0,0.0,0.0,1400.0,10.0,0.0,3029,10,4,5,3,5,3,2,3,2,0,0,0,6,2.0,2 Moderat,0.0,4.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,1.0,1 Liten,2.0,2 Moderat
3419,20,2,1,1500,0,25,3,1,50,22,10,24,1,1,1000,0,15,3,2,5,10,20,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2400.0,0.0,0.0,1400.0,10.0,1.0,3031,10,4,5,3,5,3,2,2,1,0,0,0,7,1.0,1 Liten,0.0,0.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,2.0,2 Moderat,1.0,1 Liten
3420,24,1,2,1200,1200,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2500.0,5.0,0.0,1400.0,9.0,1.0,3032,10,4,5,2,3,2,0,0,0,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,1.0,1 Liten,2.0,2 Moderat
3421,20,2,1,1500,0,25,3,1,50,22,10,24,1,1,1000,0,15,3,2,5,10,20,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2400.0,0.0,0.0,1400.0,8.0,0.0,3034,10,4,5,3,5,3,2,2,1,0,0,0,7,1.0,1 Liten,0.0,5.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3422,24,1,2,1900,1900,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-12,2400.0,1.0,0.0,1400.0,10.0,1.0,3035,10,4,5,2,3,2,0,0,0,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3423,10,3,2,300,0,20,3,1,10,21,10,24,2,2,300,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,3,2018-05-13,300.0,6.0,3.0,700.0,0.0,-4.0,3003,10,6,6,6,3,2,2,5,3,0,0,0,0,1.0,1 Liten,0.0,1.0,0.0,6233,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3424,24,2,2,400,0,15,3,1,5,22,20,19,3,1,400,300,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1100.0,7.0,2.0,3007,10,4,4,2,5,3,4,5,3,0,0,0,1,3.0,3 Betydelig,3.0,6.0,3.0,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,3 Betydelig,1.0,1 Liten,1.0,1 Liten
3425,24,2,2,400,0,15,3,1,5,22,20,19,3,1,700,400,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1100.0,7.0,2.0,3009,10,4,5,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,3.0,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,3.0,3 Betydelig,1.0,1 Liten
3426,24,2,2,400,0,15,3,1,5,22,20,19,3,1,800,100,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1400.0,8.0,0.0,3010,10,4,0,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,3.0,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2 Moderat,2.0,2 Moderat,3.0,3 Betydelig
3427,24,2,2,400,0,15,3,1,5,22,20,19,3,1,800,100,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,700.0,10.0,4.0,3011,10,4,0,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,2252,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3428,24,2,3,400,400,15,3,1,5,22,20,19,3,1,1000,600,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1100.0,9.0,3.0,3012,10,4,0,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,2352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3429,24,2,3,400,400,15,3,1,5,22,20,19,3,1,1000,700,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1100.0,7.0,2.0,3013,10,4,0,2,5,3,4,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,2352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3430,20,2,1,0,0,25,3,1,50,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2500.0,0.0,0.0,700.0,12.0,4.0,3014,10,4,5,3,5,3,0,0,0,0,0,0,3,2.0,2 Moderat,0.0,0.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3431,22,3,1,1000,0,25,3,1,45,22,10,20,3,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1400.0,7.0,2.0,3015,10,4,5,4,5,3,3,5,3,0,0,0,3,1.0,1 Liten,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,2.0,2 Moderat,2.0,2 Moderat
3432,22,3,1,1000,0,25,3,1,45,22,10,20,3,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2500.0,0.0,0.0,1400.0,9.0,2.0,3016,10,4,5,4,5,3,3,5,3,0,0,0,3,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,1.0,1 Liten,2.0,2 Moderat
3433,22,2,1,1000,0,25,3,1,45,22,10,20,2,1,1000,0,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2500.0,0.0,0.0,1100.0,10.0,3.0,3017,10,4,5,4,5,3,3,5,3,0,0,0,3,2.0,2 Moderat,0.0,0.0,0.0,4152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,1.0,1 Liten
3434,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,11.0,2.0,3022,10,5,5,2,3,2,0,0,0,0,0,0,5,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1 Liten,2.0,2 Moderat,2.0,2 Moderat
3435,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,9.0,2.0,3023,10,5,4,2,3,2,0,0,0,0,0,0,5,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1 Liten,1.0,1 Liten,2.0,2 Moderat
3436,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,12.0,2.0,3024,10,4,4,2,3,2,0,0,0,0,0,0,5,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3437,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,11.0,2.0,3027,10,5,4,2,3,2,0,0,0,0,0,0,7,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3438,24,2,2,1100,1100,15,3,1,5,21,20,22,3,1,1500,0,25,3,2,45,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-13,2800.0,1.0,0.0,1800.0,6.0,0.0,3028,10,5,5,2,3,2,4,5,3,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3439,24,1,1,2100,700,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,10.0,1.0,3029,10,5,4,2,3,2,0,0,0,0,0,0,6,2.0,2 Moderat,0.0,1.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,2 Moderat,1.0,1 Liten,1.0,1 Liten
3440,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,11.0,2.0,3031,10,5,4,2,3,2,0,0,0,0,0,0,7,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1 Liten,2.0,2 Moderat,1.0,1 Liten
3441,24,1,2,1200,1200,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,11.0,1.0,3032,10,4,4,2,3,2,0,0,0,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1 Liten,1.0,1 Liten,2.0,2 Moderat
3442,24,1,1,1000,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,8.0,0.0,3034,10,5,4,2,3,2,0,0,0,0,0,0,7,1.0,1 Liten,0.0,0.0,0.0,2131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3443,24,1,2,0,0,15,3,1,5,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-13,2800.0,0.0,0.0,1400.0,10.0,0.0,3035,10,4,3,2,3,2,0,0,0,0,0,0,6,1.0,1 Liten,0.0,0.0,0.0,2231,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3444,15,3,2,300,0,20,3,1,10,10,10,24,2,2,0,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,200.0,0.0,0.0,700.0,-2.0,-6.0,3003,10,5,8,6,2,1,2,5,3,0,0,0,0,1.0,1 Liten,0.0,0.0,0.0,6223,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1 Liten,1.0,1 Liten,1.0,1 Liten
3445,19,3,1,400,300,25,3,1,45,22,10,24,2,2,400,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,1100.0,8.0,3.0,3007,10,4,5,4,5,3,2,5,3,0,0,0,1,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,1.0,1 Liten,1.0,1 Liten
3446,19,3,1,700,400,25,3,1,45,22,10,24,2,2,400,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,1100.0,8.0,2.0,3009,10,4,6,4,5,3,2,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2 Moderat,2.0,2 Moderat,1.0,1 Liten
3447,19,3,1,700,100,25,3,1,45,22,10,24,3,1,400,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,1400.0,10.0,2.0,3010,10,4,6,4,5,3,2,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3448,19,3,1,800,100,25,3,1,45,22,10,24,2,2,400,0,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,700.0,12.0,5.0,3011,10,4,5,4,5,3,2,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3449,19,3,1,1000,600,25,3,1,45,22,10,20,3,1,1000,400,25,3,2,50,22,10,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,1100.0,12.0,4.0,3012,10,4,6,4,5,3,3,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3450,19,3,1,1000,700,25,3,1,45,22,10,24,2,3,500,400,15,3,2,5,22,20,0,0,0,0,0,0,0,0,0,0,0,2,2018-05-14,2500.0,0.0,0.0,1100.0,9.0,3.0,3013,10,4,5,4,5,3,2,5,3,0,0,0,2,2.0,2 Moderat,0.0,0.0,0.0,4153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
3451,20,2,1,0,0,25,3,1,50,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2018-05-14,2500.0,0.0,0.0,700.0,13.0,4.0,3014,10,4,5,3,5,3,0,0,0,0,0,0,3,2.0,2 Moderat,0.0,0.0,0.0,3152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,2 Moderat,2.0,2 Moderat,2.0,2 Moderat
